Sample_Name,Sample_Project,Amount,Microbiome,Category.,X,Sample,Highest.Dose.,Further.Dilutions.,fq1,fq2,Rep,Sample_Abbrv
locust-10-K5-3,KeminCaninePartOne,10,K5,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-10-K5-3_L001_R1_001.fastq.gz,locust-10-K5-3_L001_R2_001.fastq.gz,3,locust
locust-10-K7-1,KeminCaninePartThree,10,K7,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-10-K7-1_L001_R1_001.fastq.gz,locust-10-K7-1_L001_R2_001.fastq.gz,1,locust
locust-10-K7-2,KeminCaninePartTwo,10,K7,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-10-K7-2_L001_R1_001.fastq.gz,locust-10-K7-2_L001_R2_001.fastq.gz,2,locust
locust-10-K7-3,KeminCaninePartOne,10,K7,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-10-K7-3_L001_R1_001.fastq.gz,locust-10-K7-3_L001_R2_001.fastq.gz,3,locust
locust-20-K10-1,KeminCaninePartThree,20,K10,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-20-K10-1_L001_R1_001.fastq.gz,locust-20-K10-1_L001_R2_001.fastq.gz,1,locust
locust-20-K10-2,KeminCaninePartOne,20,K10,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-20-K10-2_L001_R1_001.fastq.gz,locust-20-K10-2_L001_R2_001.fastq.gz,2,locust
locust-20-K10-3,KeminCaninePartTwo,20,K10,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-20-K10-3_L001_R1_001.fastq.gz,locust-20-K10-3_L001_R2_001.fastq.gz,3,locust
locust-20-K3-1,KeminCaninePartTwo,20,K3,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-20-K3-1_L001_R1_001.fastq.gz,locust-20-K3-1_L001_R2_001.fastq.gz,1,locust
locust-20-K3-2,KeminCaninePartOne,20,K3,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-20-K3-2_L001_R1_001.fastq.gz,locust-20-K3-2_L001_R2_001.fastq.gz,2,locust
locust-20-K3-3,KeminCaninePartThree,20,K3,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-20-K3-3_L001_R1_001.fastq.gz,locust-20-K3-3_L001_R2_001.fastq.gz,3,locust
locust-20-K5-1,KeminCaninePartOne,20,K5,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-20-K5-1_L001_R1_001.fastq.gz,locust-20-K5-1_L001_R2_001.fastq.gz,1,locust
locust-20-K5-2,KeminCaninePartThree,20,K5,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-20-K5-2_L001_R1_001.fastq.gz,locust-20-K5-2_L001_R2_001.fastq.gz,2,locust
locust-20-K5-3,KeminCaninePartTwo,20,K5,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-20-K5-3_L001_R1_001.fastq.gz,locust-20-K5-3_L001_R2_001.fastq.gz,3,locust
locust-20-K7-1,KeminCaninePartOne,20,K7,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-20-K7-1_L001_R1_001.fastq.gz,locust-20-K7-1_L001_R2_001.fastq.gz,1,locust
locust-20-K7-2,KeminCaninePartTwo,20,K7,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-20-K7-2_L001_R1_001.fastq.gz,locust-20-K7-2_L001_R2_001.fastq.gz,2,locust
locust-20-K7-3,KeminCaninePartThree,20,K7,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-20-K7-3_L001_R1_001.fastq.gz,locust-20-K7-3_L001_R2_001.fastq.gz,3,locust
locust-5-K10-1,KeminCaninePartTwo,5,K10,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-5-K10-1_L001_R1_001.fastq.gz,locust-5-K10-1_L001_R2_001.fastq.gz,1,locust
locust-5-K10-2,KeminCaninePartThree,5,K10,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-5-K10-2_L001_R1_001.fastq.gz,locust-5-K10-2_L001_R2_001.fastq.gz,2,locust
locust-5-K10-3,KeminCaninePartOne,5,K10,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-5-K10-3_L001_R1_001.fastq.gz,locust-5-K10-3_L001_R2_001.fastq.gz,3,locust
locust-5-K3-1,KeminCaninePartOne,5,K3,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-5-K3-1_L001_R1_001.fastq.gz,locust-5-K3-1_L001_R2_001.fastq.gz,1,locust
locust-5-K3-2,KeminCaninePartThree,5,K3,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-5-K3-2_L001_R1_001.fastq.gz,locust-5-K3-2_L001_R2_001.fastq.gz,2,locust
locust-5-K3-3,KeminCaninePartTwo,5,K3,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-5-K3-3_L001_R1_001.fastq.gz,locust-5-K3-3_L001_R2_001.fastq.gz,3,locust
locust-5-K5-1,KeminCaninePartOne,5,K5,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-5-K5-1_L001_R1_001.fastq.gz,locust-5-K5-1_L001_R2_001.fastq.gz,1,locust
locust-5-K5-2,KeminCaninePartTwo,5,K5,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-5-K5-2_L001_R1_001.fastq.gz,locust-5-K5-2_L001_R2_001.fastq.gz,2,locust
locust-5-K5-3,KeminCaninePartThree,5,K5,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-5-K5-3_L001_R1_001.fastq.gz,locust-5-K5-3_L001_R2_001.fastq.gz,3,locust
locust-5-K7-1,KeminCaninePartOne,5,K7,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-5-K7-1_L001_R1_001.fastq.gz,locust-5-K7-1_L001_R2_001.fastq.gz,1,locust
locust-5-K7-2,KeminCaninePartTwo,5,K7,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-5-K7-2_L001_R1_001.fastq.gz,locust-5-K7-2_L001_R2_001.fastq.gz,2,locust
locust-5-K7-3,KeminCaninePartThree,5,K7,Gums,21,locust bean gum,1mg,"0.5, 0.25, 0.05mg",locust-5-K7-3_L001_R1_001.fastq.gz,locust-5-K7-3_L001_R2_001.fastq.gz,3,locust
MCfiber-1-K10-1,KeminCaninePartOne,1,K10,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-1-K10-1_L001_R1_001.fastq.gz,MCfiber-1-K10-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-1-K10-2,KeminCaninePartTwo,1,K10,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-1-K10-2_L001_R1_001.fastq.gz,MCfiber-1-K10-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-1-K10-3,KeminCaninePartThree,1,K10,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-1-K10-3_L001_R1_001.fastq.gz,MCfiber-1-K10-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-1-K3-1,KeminCaninePartOne,1,K3,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-1-K3-1_L001_R1_001.fastq.gz,MCfiber-1-K3-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-1-K3-2,KeminCaninePartThree,1,K3,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-1-K3-2_L001_R1_001.fastq.gz,MCfiber-1-K3-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-1-K3-3,KeminCaninePartTwo,1,K3,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-1-K3-3_L001_R1_001.fastq.gz,MCfiber-1-K3-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-1-K5-1,KeminCaninePartTwo,1,K5,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-1-K5-1_L001_R1_001.fastq.gz,MCfiber-1-K5-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-1-K5-2,KeminCaninePartThree,1,K5,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-1-K5-2_L001_R1_001.fastq.gz,MCfiber-1-K5-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-1-K5-3,KeminCaninePartOne,1,K5,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-1-K5-3_L001_R1_001.fastq.gz,MCfiber-1-K5-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-1-K7-1,KeminCaninePartOne,1,K7,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-1-K7-1_L001_R1_001.fastq.gz,MCfiber-1-K7-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-1-K7-2,KeminCaninePartThree,1,K7,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-1-K7-2_L001_R1_001.fastq.gz,MCfiber-1-K7-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-1-K7-3,KeminCaninePartTwo,1,K7,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-1-K7-3_L001_R1_001.fastq.gz,MCfiber-1-K7-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-10-K10-1,KeminCaninePartThree,10,K10,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-10-K10-1_L001_R1_001.fastq.gz,MCfiber-10-K10-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-10-K10-2,KeminCaninePartTwo,10,K10,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-10-K10-2_L001_R1_001.fastq.gz,MCfiber-10-K10-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-10-K10-3,KeminCaninePartOne,10,K10,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-10-K10-3_L001_R1_001.fastq.gz,MCfiber-10-K10-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-10-K3-1,KeminCaninePartTwo,10,K3,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-10-K3-1_L001_R1_001.fastq.gz,MCfiber-10-K3-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-10-K3-2,KeminCaninePartThree,10,K3,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-10-K3-2_L001_R1_001.fastq.gz,MCfiber-10-K3-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-10-K3-3,KeminCaninePartOne,10,K3,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-10-K3-3_L001_R1_001.fastq.gz,MCfiber-10-K3-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-10-K5-1,KeminCaninePartOne,10,K5,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-10-K5-1_L001_R1_001.fastq.gz,MCfiber-10-K5-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-10-K5-2,KeminCaninePartTwo,10,K5,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-10-K5-2_L001_R1_001.fastq.gz,MCfiber-10-K5-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-10-K5-3,KeminCaninePartThree,10,K5,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-10-K5-3_L001_R1_001.fastq.gz,MCfiber-10-K5-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-10-K7-1,KeminCaninePartThree,10,K7,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-10-K7-1_L001_R1_001.fastq.gz,MCfiber-10-K7-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-10-K7-2,KeminCaninePartTwo,10,K7,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-10-K7-2_L001_R1_001.fastq.gz,MCfiber-10-K7-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-10-K7-3,KeminCaninePartOne,10,K7,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-10-K7-3_L001_R1_001.fastq.gz,MCfiber-10-K7-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-20-K10-1,KeminCaninePartTwo,20,K10,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-20-K10-1_L001_R1_001.fastq.gz,MCfiber-20-K10-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-20-K10-2,KeminCaninePartThree,20,K10,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-20-K10-2_L001_R1_001.fastq.gz,MCfiber-20-K10-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-20-K10-3,KeminCaninePartOne,20,K10,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-20-K10-3_L001_R1_001.fastq.gz,MCfiber-20-K10-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-20-K3-1,KeminCaninePartTwo,20,K3,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-20-K3-1_L001_R1_001.fastq.gz,MCfiber-20-K3-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-20-K3-2,KeminCaninePartOne,20,K3,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-20-K3-2_L001_R1_001.fastq.gz,MCfiber-20-K3-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-20-K3-3,KeminCaninePartThree,20,K3,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-20-K3-3_L001_R1_001.fastq.gz,MCfiber-20-K3-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-20-K5-1,KeminCaninePartThree,20,K5,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-20-K5-1_L001_R1_001.fastq.gz,MCfiber-20-K5-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-20-K5-2,KeminCaninePartTwo,20,K5,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-20-K5-2_L001_R1_001.fastq.gz,MCfiber-20-K5-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-20-K5-3,KeminCaninePartOne,20,K5,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-20-K5-3_L001_R1_001.fastq.gz,MCfiber-20-K5-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-20-K7-1,KeminCaninePartOne,20,K7,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-20-K7-1_L001_R1_001.fastq.gz,MCfiber-20-K7-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-20-K7-2,KeminCaninePartTwo,20,K7,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-20-K7-2_L001_R1_001.fastq.gz,MCfiber-20-K7-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-20-K7-3,KeminCaninePartThree,20,K7,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-20-K7-3_L001_R1_001.fastq.gz,MCfiber-20-K7-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-5-K10-1,KeminCaninePartThree,5,K10,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-5-K10-1_L001_R1_001.fastq.gz,MCfiber-5-K10-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-5-K10-2,KeminCaninePartTwo,5,K10,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-5-K10-2_L001_R1_001.fastq.gz,MCfiber-5-K10-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-5-K10-3,KeminCaninePartOne,5,K10,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-5-K10-3_L001_R1_001.fastq.gz,MCfiber-5-K10-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-5-K3-1,KeminCaninePartOne,5,K3,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-5-K3-1_L001_R1_001.fastq.gz,MCfiber-5-K3-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-5-K3-2,KeminCaninePartTwo,5,K3,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-5-K3-2_L001_R1_001.fastq.gz,MCfiber-5-K3-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-5-K3-3,KeminCaninePartThree,5,K3,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-5-K3-3_L001_R1_001.fastq.gz,MCfiber-5-K3-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-5-K5-1,KeminCaninePartThree,5,K5,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-5-K5-1_L001_R1_001.fastq.gz,MCfiber-5-K5-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-5-K5-2,KeminCaninePartOne,5,K5,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-5-K5-2_L001_R1_001.fastq.gz,MCfiber-5-K5-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-5-K5-3,KeminCaninePartTwo,5,K5,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-5-K5-3_L001_R1_001.fastq.gz,MCfiber-5-K5-3_L001_R2_001.fastq.gz,3,MCfiber
MCfiber-5-K7-1,KeminCaninePartThree,5,K7,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-5-K7-1_L001_R1_001.fastq.gz,MCfiber-5-K7-1_L001_R2_001.fastq.gz,1,MCfiber
MCfiber-5-K7-2,KeminCaninePartOne,5,K7,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-5-K7-2_L001_R1_001.fastq.gz,MCfiber-5-K7-2_L001_R2_001.fastq.gz,2,MCfiber
MCfiber-5-K7-3,KeminCaninePartTwo,5,K7,Complex fiber,4,Micronized cassava fiber,20mg,"10,5,1mg",MCfiber-5-K7-3_L001_R1_001.fastq.gz,MCfiber-5-K7-3_L001_R2_001.fastq.gz,3,MCfiber
Mushroom-1-K10-1,KeminCaninePartTwo,1,K10,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-1-K10-1_L001_R1_001.fastq.gz,Mushroom-1-K10-1_L001_R2_001.fastq.gz,1,Mushroom
Mushroom-1-K10-2,KeminCaninePartThree,1,K10,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-1-K10-2_L001_R1_001.fastq.gz,Mushroom-1-K10-2_L001_R2_001.fastq.gz,2,Mushroom
Mushroom-1-K10-3,KeminCaninePartOne,1,K10,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-1-K10-3_L001_R1_001.fastq.gz,Mushroom-1-K10-3_L001_R2_001.fastq.gz,3,Mushroom
Mushroom-1-K3-1,KeminCaninePartThree,1,K3,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-1-K3-1_L001_R1_001.fastq.gz,Mushroom-1-K3-1_L001_R2_001.fastq.gz,1,Mushroom
Mushroom-1-K3-2,KeminCaninePartOne,1,K3,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-1-K3-2_L001_R1_001.fastq.gz,Mushroom-1-K3-2_L001_R2_001.fastq.gz,2,Mushroom
Mushroom-1-K3-3,KeminCaninePartTwo,1,K3,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-1-K3-3_L001_R1_001.fastq.gz,Mushroom-1-K3-3_L001_R2_001.fastq.gz,3,Mushroom
Mushroom-1-K5-1,KeminCaninePartTwo,1,K5,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-1-K5-1_L001_R1_001.fastq.gz,Mushroom-1-K5-1_L001_R2_001.fastq.gz,1,Mushroom
Mushroom-1-K5-2,KeminCaninePartThree,1,K5,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-1-K5-2_L001_R1_001.fastq.gz,Mushroom-1-K5-2_L001_R2_001.fastq.gz,2,Mushroom
Mushroom-1-K5-3,KeminCaninePartOne,1,K5,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-1-K5-3_L001_R1_001.fastq.gz,Mushroom-1-K5-3_L001_R2_001.fastq.gz,3,Mushroom
Mushroom-1-K7-1,KeminCaninePartThree,1,K7,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-1-K7-1_L001_R1_001.fastq.gz,Mushroom-1-K7-1_L001_R2_001.fastq.gz,1,Mushroom
Mushroom-1-K7-2,KeminCaninePartTwo,1,K7,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-1-K7-2_L001_R1_001.fastq.gz,Mushroom-1-K7-2_L001_R2_001.fastq.gz,2,Mushroom
Mushroom-1-K7-3,KeminCaninePartOne,1,K7,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-1-K7-3_L001_R1_001.fastq.gz,Mushroom-1-K7-3_L001_R2_001.fastq.gz,3,Mushroom
Mushroom-10-K10-1,KeminCaninePartThree,10,K10,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-10-K10-1_L001_R1_001.fastq.gz,Mushroom-10-K10-1_L001_R2_001.fastq.gz,1,Mushroom
Mushroom-10-K10-2,KeminCaninePartOne,10,K10,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-10-K10-2_L001_R1_001.fastq.gz,Mushroom-10-K10-2_L001_R2_001.fastq.gz,2,Mushroom
Mushroom-10-K10-3,KeminCaninePartTwo,10,K10,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-10-K10-3_L001_R1_001.fastq.gz,Mushroom-10-K10-3_L001_R2_001.fastq.gz,3,Mushroom
Mushroom-10-K3-1,KeminCaninePartTwo,10,K3,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-10-K3-1_L001_R1_001.fastq.gz,Mushroom-10-K3-1_L001_R2_001.fastq.gz,1,Mushroom
Mushroom-10-K3-2,KeminCaninePartOne,10,K3,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-10-K3-2_L001_R1_001.fastq.gz,Mushroom-10-K3-2_L001_R2_001.fastq.gz,2,Mushroom
Mushroom-10-K3-3,KeminCaninePartThree,10,K3,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-10-K3-3_L001_R1_001.fastq.gz,Mushroom-10-K3-3_L001_R2_001.fastq.gz,3,Mushroom
Mushroom-10-K5-1,KeminCaninePartTwo,10,K5,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-10-K5-1_L001_R1_001.fastq.gz,Mushroom-10-K5-1_L001_R2_001.fastq.gz,1,Mushroom
Mushroom-10-K5-2,KeminCaninePartOne,10,K5,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-10-K5-2_L001_R1_001.fastq.gz,Mushroom-10-K5-2_L001_R2_001.fastq.gz,2,Mushroom
Mushroom-10-K5-3,KeminCaninePartThree,10,K5,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-10-K5-3_L001_R1_001.fastq.gz,Mushroom-10-K5-3_L001_R2_001.fastq.gz,3,Mushroom
Mushroom-10-K7-1,KeminCaninePartTwo,10,K7,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-10-K7-1_L001_R1_001.fastq.gz,Mushroom-10-K7-1_L001_R2_001.fastq.gz,1,Mushroom
Mushroom-10-K7-2,KeminCaninePartThree,10,K7,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-10-K7-2_L001_R1_001.fastq.gz,Mushroom-10-K7-2_L001_R2_001.fastq.gz,2,Mushroom
Mushroom-10-K7-3,KeminCaninePartOne,10,K7,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-10-K7-3_L001_R1_001.fastq.gz,Mushroom-10-K7-3_L001_R2_001.fastq.gz,3,Mushroom
Mushroom-20-K10-1,KeminCaninePartOne,20,K10,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-20-K10-1_L001_R1_001.fastq.gz,Mushroom-20-K10-1_L001_R2_001.fastq.gz,1,Mushroom
Mushroom-20-K10-2,KeminCaninePartTwo,20,K10,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-20-K10-2_L001_R1_001.fastq.gz,Mushroom-20-K10-2_L001_R2_001.fastq.gz,2,Mushroom
Mushroom-20-K10-3,KeminCaninePartThree,20,K10,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-20-K10-3_L001_R1_001.fastq.gz,Mushroom-20-K10-3_L001_R2_001.fastq.gz,3,Mushroom
Mushroom-20-K3-1,KeminCaninePartOne,20,K3,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-20-K3-1_L001_R1_001.fastq.gz,Mushroom-20-K3-1_L001_R2_001.fastq.gz,1,Mushroom
Mushroom-20-K3-2,KeminCaninePartTwo,20,K3,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-20-K3-2_L001_R1_001.fastq.gz,Mushroom-20-K3-2_L001_R2_001.fastq.gz,2,Mushroom
Mushroom-20-K3-3,KeminCaninePartThree,20,K3,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-20-K3-3_L001_R1_001.fastq.gz,Mushroom-20-K3-3_L001_R2_001.fastq.gz,3,Mushroom
Mushroom-20-K5-1,KeminCaninePartTwo,20,K5,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-20-K5-1_L001_R1_001.fastq.gz,Mushroom-20-K5-1_L001_R2_001.fastq.gz,1,Mushroom
Mushroom-20-K5-2,KeminCaninePartThree,20,K5,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-20-K5-2_L001_R1_001.fastq.gz,Mushroom-20-K5-2_L001_R2_001.fastq.gz,2,Mushroom
Mushroom-20-K5-3,KeminCaninePartOne,20,K5,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-20-K5-3_L001_R1_001.fastq.gz,Mushroom-20-K5-3_L001_R2_001.fastq.gz,3,Mushroom
Mushroom-20-K7-1,KeminCaninePartThree,20,K7,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-20-K7-1_L001_R1_001.fastq.gz,Mushroom-20-K7-1_L001_R2_001.fastq.gz,1,Mushroom
Mushroom-20-K7-2,KeminCaninePartOne,20,K7,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-20-K7-2_L001_R1_001.fastq.gz,Mushroom-20-K7-2_L001_R2_001.fastq.gz,2,Mushroom
Mushroom-20-K7-3,KeminCaninePartTwo,20,K7,Oligosaccharrides,23,Mushroom chitosan,20mg,"10,5,1mg",Mushroom-20-K7-3_L001_R1_001.fastq.gz,Mushroom-20-K7-3_L001_R2_001.fastq.gz,3,Mushroom
